12 1.6859314374331504e-05
16 1.6859317379111835e-05
20 1.6859317731864381e-05
24 1.6859317782239138e-05
28 1.6859317776541615e-05
32 1.685931770974975e-05
36 1.6859317679415525e-05
40 1.6859317675432349e-05
44 1.6859317685722671e-05
